Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
           48,     24.250,    8.68,  375.00,  15.46,     12.125,   17.64,  184.51,  15.22,     48.500,    8.83,  736.96,  15.19,    24.250,   10.45,  311.46,  12.84
           56,     28.250,   10.29,  368.62,  13.05,     14.125,   20.15,  188.22,  13.33,     56.500,   10.52,  720.81,  12.76,    28.250,   12.12,  312.81,  11.07
           64,     32.250,   11.73,  369.05,  11.44,     16.125,   23.40,  184.98,  11.47,     64.500,   12.23,  707.70,  10.97,    32.250,   13.80,  313.58,   9.72
           80,     40.250,   14.60,  370.07,   9.19,     20.125,   28.63,  188.71,   9.38,     80.500,   15.30,  706.24,   8.77,    40.250,   17.45,  309.62,   7.69
           96,     48.250,   17.17,  377.12,   7.82,     24.125,   34.93,  185.42,   7.69,     96.500,   18.96,  683.04,   7.08,    48.250,   20.47,  316.31,   6.56
          128,     64.250,   22.85,  377.34,   5.87,     32.125,   46.46,  185.62,   5.78,    128.500,   26.20,  658.18,   5.12,    64.250,   27.68,  311.49,   4.85
          192,     96.250,   35.79,  360.99,   3.75,     48.125,   68.46,  188.70,   3.92,    192.500,   44.28,  583.52,   3.03,    96.250,   39.79,  324.67,   3.37
          256,    128.250,   46.76,  368.12,   2.87,     64.125,   91.00,  189.17,   2.95,    256.500,   68.18,  504.95,   1.97,   128.250,   53.92,  319.26,   2.49
          512,    256.250,   91.33,  376.59,   1.47,    128.125,  181.48,  189.52,   1.48,    512.500,  176.94,  388.75,   0.76,   256.250,  107.48,  319.98,   1.25
         1024,    512.250,  182.15,  377.46,   0.74,    256.125,  362.40,  189.71,   0.74,   1024.500,  372.51,  369.13,   0.36,   512.250,  218.83,  314.18,   0.61
          17,      8.750,    3.92,  299.60,  34.24,      4.375,   31.44,   37.36,   8.54,     17.500,    5.41,  434.51,  24.83,     8.750,    6.15,  191.11,  21.84
           18,      9.250,    3.41,  364.09,  39.36,      4.625,   12.83,   96.74,  20.92,     18.500,    3.39,  733.46,  39.65,     9.250,    5.96,  208.14,  22.50
           20,     10.250,    3.75,  367.27,  35.83,      5.125,   12.84,  107.17,  20.91,     20.500,    3.75,  733.55,  35.78,    10.250,    6.13,  224.44,  21.90
           22,     11.250,    4.10,  368.27,  32.74,      5.625,   13.02,  115.99,  20.62,     22.500,    4.02,  750.79,  33.37,    11.250,    6.05,  249.71,  22.20
           24,     12.250,    4.45,  369.54,  30.17,      6.125,   13.14,  125.14,  20.43,     24.500,    4.45,  738.90,  30.16,    12.250,    6.04,  272.14,  22.22
           28,     14.250,    5.15,  371.11,  26.04,      7.125,   13.41,  142.64,  20.02,     28.500,    5.29,  722.82,  25.36,    14.250,    6.39,  299.23,  21.00
           32,     16.250,    5.86,  372.17,  22.90,      8.125,   12.36,  176.41,  21.71,     32.500,    5.86,  743.95,  22.89,    16.250,    7.26,  300.41,  18.49
           40,     20.250,    7.40,  367.06,  18.13,     10.125,   14.48,  187.64,  18.53,     40.500,    7.44,  730.99,  18.05,    20.250,    8.78,  309.56,  15.29
           48,     24.250,    8.69,  374.51,  15.44,     12.125,   17.31,  188.00,  15.51,     48.500,    8.81,  738.76,  15.23,    24.250,   10.47,  310.76,  12.82
           56,     28.250,   10.10,  375.42,  13.29,     14.125,   20.15,  188.17,  13.32,     56.500,   10.52,  720.60,  12.75,    28.250,   12.13,  312.60,  11.07
           64,     32.250,   11.72,  369.18,  11.45,     16.125,   23.39,  185.04,  11.48,     64.500,   12.20,  709.72,  11.00,    32.250,   13.79,  313.79,   9.73
           80,     40.250,   14.60,  370.12,   9.20,     20.125,   28.63,  188.71,   9.38,     80.500,   15.57,  694.12,   8.62,    40.250,   17.13,  315.43,   7.84
           96,     48.250,   17.49,  370.34,   7.68,     24.125,   34.93,  185.40,   7.69,     96.500,   19.02,  680.79,   7.05,    48.250,   20.48,  316.15,   6.55
          128,     64.250,   23.28,  370.50,   5.77,     32.125,   46.45,  185.65,   5.78,    128.500,   26.25,  656.97,   5.11,    64.250,   27.18,  317.31,   4.94
          192,     96.250,   35.86,  360.29,   3.74,     48.125,   68.47,  188.67,   3.92,    192.500,   45.23,  571.21,   2.97,    96.250,   40.54,  318.69,   3.31
          256,    128.250,   45.88,  375.15,   2.93,     64.125,   91.01,  189.14,   2.95,    256.500,   68.08,  505.68,   1.97,   128.250,   53.92,  319.23,   2.49
          512,    256.250,   91.35,  376.49,   1.47,    128.125,  181.51,  189.49,   1.48,    512.500,  177.54,  387.44,   0.76,   256.250,  107.49,  319.97,   1.25
         1024,    512.250,  182.15,  377.46,   0.74,    256.125,  362.40,  189.72,   0.74,   1024.500,  371.49,  370.15,   0.36,   512.250,  218.81,  314.22,   0.61
          17,      8.750,    3.23,  363.17,  41.50,      4.375,   12.79,   91.82,  20.99,     17.500,    3.32,  707.73,  40.44,     8.750,    5.97,  196.75,  22.49
           18,      9.250,    3.42,  363.33,  39.28,      4.625,   12.94,   95.93,  20.74,     18.500,    3.43,  723.40,  39.10,     9.250,    6.04,  205.39,  22.20
           20,     10.250,    3.75,  366.77,  35.78,      5.125,   12.89,  106.75,  20.83,     20.500,    3.75,  734.35,  35.82,    10.250,    6.16,  223.39,  21.79
           22,     11.250,    4.10,  368.00,  32.71,      5.625,   13.03,  115.89,  20.60,     22.500,    4.08,  739.31,  32.86,    11.250,    6.17,  244.82,  21.76
           24,     12.250,    4.45,  369.11,  30.13,      6.125,   12.98,  126.69,  20.68,     24.500,    4.45,  739.24,  30.17,    12.250,    6.36,  258.51,  21.10
           28,     14.250,    5.24,  364.66,  25.59,      7.125,   13.08,  146.19,  20.52,     28.500,    5.14,  744.28,  26.12,    14.250,    6.64,  287.93,  20.21
           32,     16.250,    5.86,  372.17,  22.90,      8.125,   12.34,  176.71,  21.75,     32.500,    5.86,  744.60,  22.91,    16.250,    7.21,  302.42,  18.61
           40,     20.250,    7.40,  367.47,  18.15,     10.125,   14.49,  187.56,  18.52,     40.500,    7.44,  730.78,  18.04,    20.250,    8.94,  304.07,  15.02
           48,     24.250,    8.68,  374.87,  15.46,     12.125,   17.31,  188.02,  15.51,     48.500,    8.93,  729.18,  15.03,    24.250,   10.46,  311.10,  12.83
           56,     28.250,   10.10,  375.42,  13.29,     14.125,   20.15,  188.21,  13.32,     56.500,   10.53,  719.90,  12.74,    28.250,   12.14,  312.39,  11.06
           64,     32.250,   11.94,  362.47,  11.24,     16.125,   22.96,  188.50,  11.69,     64.500,   12.04,  719.20,  11.15,    32.250,   13.81,  313.53,   9.72
           80,     40.250,   14.60,  370.07,   9.19,     20.125,   28.63,  188.71,   9.38,     80.500,   15.48,  697.84,   8.67,    40.250,   17.17,  314.59,   7.82
           96,     48.250,   17.17,  377.23,   7.82,     24.125,   34.93,  185.42,   7.69,     96.500,   19.02,  681.12,   7.06,    48.250,   20.48,  316.23,   6.55
          128,     64.250,   22.86,  377.25,   5.87,     32.125,   46.46,  185.62,   5.78,    128.500,   26.42,  652.92,   5.08,    64.250,   27.19,  317.14,   4.94
          192,     96.250,   35.91,  359.74,   3.74,     48.125,   68.62,  188.27,   3.91,    192.500,   44.30,  583.24,   3.03,    96.250,   40.58,  318.31,   3.31
          256,    128.250,   45.98,  374.38,   2.92,     64.125,   91.14,  188.87,   2.95,    256.500,   67.67,  508.75,   1.98,   128.250,   54.00,  318.75,   2.49
          512,    256.250,   91.45,  376.07,   1.47,    128.125,  184.95,  185.96,   1.45,    512.500,  176.79,  389.09,   0.76,   256.250,  107.61,  319.62,   1.25
         1024,    512.250,  185.91,  369.82,   0.72,    256.125,  369.36,  186.14,   0.73,   1024.500,  372.75,  368.89,   0.36,   512.250,  218.81,  314.22,   0.61
          17,      8.750,    3.24,  362.82,  41.47,      4.375,   12.93,   90.84,  20.76,     17.500,    3.61,  651.45,  37.23,     8.750,    5.86,  200.43,  22.91
           18,      9.250,    3.42,  363.54,  39.30,      4.625,   12.86,   96.55,  20.87,     18.500,    3.42,  725.13,  39.20,     9.250,    5.89,  210.93,  22.80
           20,     10.250,    3.82,  359.80,  35.10,      5.125,   12.92,  106.44,  20.77,     20.500,    3.76,  730.95,  35.66,    10.250,    5.96,  231.00,  22.54
           22,     11.250,    4.03,  374.44,  33.28,      5.625,   13.07,  115.50,  20.53,     22.500,    4.10,  735.81,  32.70,    11.250,    6.12,  246.83,  21.94
           24,     12.250,    4.45,  369.45,  30.16,      6.125,   13.05,  125.97,  20.57,     24.500,    4.45,  738.90,  30.16,    12.250,    6.24,  263.39,  21.50
           28,     14.250,    5.25,  364.44,  25.58,      7.125,   13.28,  144.04,  20.22,     28.500,    5.24,  730.46,  25.63,    14.250,    6.39,  299.08,  20.99
           32,     16.250,    5.85,  372.75,  22.94,      8.125,   12.90,  169.05,  20.81,     32.500,    5.86,  744.08,  22.89,    16.250,    7.16,  304.40,  18.73
           40,     20.250,    7.27,  373.99,  18.47,     10.125,   14.49,  187.58,  18.53,     40.500,    7.58,  716.87,  17.70,    20.250,    8.94,  303.96,  15.01
           48,     24.250,    8.68,  374.91,  15.46,     12.125,   17.31,  188.00,  15.51,     48.500,    8.96,  726.26,  14.97,    24.250,   10.47,  310.73,  12.81
           56,     28.250,   10.10,  375.57,  13.29,     14.125,   20.15,  188.20,  13.32,     56.500,   10.54,  719.48,  12.73,    28.250,   12.14,  312.39,  11.06
           64,     32.250,   11.72,  369.18,  11.45,     16.125,   22.96,  188.52,  11.69,     64.500,   12.24,  706.99,  10.96,    32.250,   13.81,  313.46,   9.72
           80,     40.250,   14.60,  370.07,   9.19,     20.125,   28.62,  188.73,   9.38,     80.500,   15.33,  704.97,   8.76,    40.250,   17.14,  315.15,   7.83
           96,     48.250,   17.16,  377.30,   7.82,     24.125,   34.93,  185.42,   7.69,     96.500,   19.03,  680.76,   7.05,    48.250,   20.50,  315.94,   6.55
          128,     64.250,   23.29,  370.32,   5.76,     32.125,   46.45,  185.64,   5.78,    128.500,   26.20,  658.20,   5.12,    64.250,   27.19,  317.17,   4.94
          192,     96.250,   35.14,  367.62,   3.82,     48.125,   68.48,  188.66,   3.92,    192.500,   44.85,  576.07,   2.99,    96.250,   41.29,  312.83,   3.25
          256,    128.250,   45.87,  375.26,   2.93,     64.125,   91.00,  189.17,   2.95,    256.500,   67.71,  508.46,   1.98,   128.250,   53.94,  319.14,   2.49
          512,    256.250,   91.34,  376.56,   1.47,    128.125,  181.48,  189.51,   1.48,    512.500,  177.33,  387.91,   0.76,   256.250,  107.47,  320.03,   1.25
         1024,    512.250,  182.13,  377.49,   0.74,    256.125,  362.45,  189.69,   0.74,   1024.500,  370.92,  370.71,   0.36,   512.250,  218.76,  314.28,   0.61
          17,      8.750,    3.32,  353.65,  40.42,      4.375,   12.79,   91.83,  20.99,     17.500,    3.33,  704.69,  40.27,     8.750,    6.49,  180.84,  20.67
           18,      9.250,    3.52,  353.17,  38.18,      4.625,   12.80,   96.99,  20.97,     18.500,    3.49,  712.35,  38.51,     9.250,    6.52,  190.30,  20.57
           20,     10.250,    3.80,  362.03,  35.32,      5.125,   12.91,  106.52,  20.79,     20.500,    3.84,  716.53,  34.95,    10.250,    6.67,  206.25,  20.12
           22,     11.250,    4.13,  365.17,  32.46,      5.625,   12.87,  117.33,  20.86,     22.500,    4.16,  726.38,  32.28,    11.250,    6.62,  228.12,  20.28
           24,     12.250,    4.54,  362.53,  29.59,      6.125,   13.06,  125.86,  20.55,     24.500,    4.50,  731.16,  29.84,    12.250,    6.83,  240.83,  19.66
           28,     14.250,    5.16,  370.74,  26.02,      7.125,   13.31,  143.66,  20.16,     28.500,    5.25,  728.46,  25.56,    14.250,    7.00,  273.23,  19.17
           32,     16.250,    5.87,  371.84,  22.88,      8.125,   12.46,  174.99,  21.54,     32.500,    5.98,  729.67,  22.45,    16.250,    7.44,  293.14,  18.04
           40,     20.250,    7.40,  367.11,  18.13,     10.125,   14.49,  187.58,  18.53,     40.500,    7.31,  743.27,  18.35,    20.250,    8.89,  305.82,  15.10
           48,     24.250,    8.69,  374.73,  15.45,     12.125,   17.32,  187.92,  15.50,     48.500,    8.82,  738.33,  15.22,    24.250,   10.52,  309.37,  12.76
           56,     28.250,   10.10,  375.31,  13.29,     14.125,   20.15,  188.15,  13.32,     56.500,   10.43,  727.03,  12.87,    28.250,   12.14,  312.23,  11.05
           64,     32.250,   11.52,  375.84,  11.65,     16.125,   22.97,  188.43,  11.69,     64.500,   12.21,  708.76,  10.99,    32.250,   13.82,  313.28,   9.71
           80,     40.250,   14.33,  376.94,   9.36,     20.125,   29.16,  185.24,   9.20,     80.500,   15.37,  702.86,   8.73,    40.250,   17.15,  315.02,   7.83
           96,     48.250,   17.17,  377.25,   7.82,     24.125,   34.93,  185.41,   7.69,     96.500,   19.00,  681.78,   7.07,    48.250,   20.48,  316.21,   6.55
          128,     64.250,   23.28,  370.41,   5.77,     32.125,   46.46,  185.62,   5.78,    128.500,   26.16,  659.31,   5.13,    64.250,   27.68,  311.53,   4.85
          192,     96.250,   35.01,  368.97,   3.83,     48.125,   68.47,  188.67,   3.92,    192.500,   44.18,  584.83,   3.04,    96.250,   40.53,  318.77,   3.31
          256,    128.250,   45.86,  375.36,   2.93,     64.125,   91.00,  189.15,   2.95,    256.500,   67.21,  512.22,   2.00,   128.250,   53.90,  319.36,   2.49
          512,    256.250,   91.29,  376.76,   1.47,    128.125,  181.47,  189.52,   1.48,    512.500,  176.42,  389.89,   0.76,   256.250,  107.50,  319.95,   1.25
         1024,    512.250,  182.16,  377.43,   0.74,    256.125,  362.39,  189.72,   0.74,   1024.500,  376.96,  364.78,   0.36,   512.250,  214.83,  320.03,   0.62
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   24.62,    1.36,   5.45,      0.125,   62.06,    0.54,   4.33,      0.500,   20.61,    3.26,   6.51,     0.250,   22.55,    1.49,   5.95
            1,      0.750,   19.96,    5.04,   6.72,      0.375,   66.11,    1.52,   4.06,      1.500,   23.33,    8.63,   5.75,     0.750,   23.66,    4.25,   5.67
            2,      1.250,   23.09,    7.27,   5.81,      0.625,   67.16,    2.50,   4.00,      2.500,   19.22,   17.46,   6.98,     1.250,   12.99,   12.92,  10.33
            3,      1.750,   24.81,    9.47,   5.41,      0.875,   64.71,    3.63,   4.15,      3.500,   21.77,   21.58,   6.17,     1.750,   22.84,   10.28,   5.88
            4,      2.250,   24.94,   12.11,   5.38,      1.125,   53.64,    5.63,   5.00,      4.500,   23.83,   25.35,   5.63,     2.250,   24.68,   12.23,   5.44
            5,      2.750,   22.23,   16.60,   6.04,      1.375,   59.74,    6.18,   4.49,      5.500,   23.92,   30.86,   5.61,     2.750,   24.11,   15.31,   5.57
            6,      3.250,   24.83,   17.57,   5.41,      1.625,   63.86,    6.83,   4.20,      6.500,   22.56,   38.67,   5.95,     3.250,   25.29,   17.25,   5.31
            7,      3.750,   20.20,   24.92,   6.64,      1.875,   62.52,    8.05,   4.29,      7.500,   20.76,   48.48,   6.46,     3.750,   22.80,   22.08,   5.89
            8,      4.250,   24.27,   23.50,   5.53,      2.125,   64.55,    8.84,   4.16,      8.500,   21.63,   52.74,   6.20,     4.250,   22.98,   24.82,   5.84
            9,      4.750,   22.14,   28.79,   6.06,      2.375,   63.20,   10.09,   4.25,      9.500,   24.86,   51.29,   5.40,     4.750,   23.36,   27.29,   5.75
           10,      5.250,   17.31,   40.70,   7.75,      2.625,   68.29,   10.32,   3.93,     10.500,   15.46,   91.15,   8.68,     5.250,   33.06,   21.31,   4.06
           11,      5.750,   22.00,   35.08,   6.10,      2.875,   64.51,   11.96,   4.16,     11.500,   23.14,   66.70,   5.80,     5.750,   25.42,   30.36,   5.28
           12,      6.250,   22.05,   38.04,   6.09,      3.125,   57.17,   14.67,   4.70,     12.500,   24.55,   68.34,   5.47,     6.250,   26.80,   31.30,   5.01
           13,      6.750,   23.27,   38.94,   5.77,      3.375,   67.45,   13.43,   3.98,     13.500,   24.55,   73.82,   5.47,     6.750,   26.11,   34.70,   5.14
           14,      7.250,   22.39,   43.46,   5.99,      3.625,   67.01,   14.52,   4.01,     14.500,   20.50,   94.95,   6.55,     7.250,   34.09,   28.55,   3.94
           15,      7.750,   13.67,   76.10,   9.82,      3.875,   67.53,   15.40,   3.98,     15.500,   13.25,  156.99,  10.13,     7.750,   32.75,   31.76,   4.10
           16,      8.250,   13.21,   83.83,  10.16,      4.125,   57.64,   19.21,   4.66,     16.500,   12.93,  171.22,  10.38,     8.250,   35.24,   31.42,   3.81
            0,      0.250,   24.24,    1.38,   5.54,      0.125,   65.67,    0.51,   4.09,      0.500,   16.83,    3.99,   7.98,     0.250,   21.98,    1.53,   6.11
            1,      0.750,   24.21,    4.16,   5.54,      0.375,   67.14,    1.50,   4.00,      1.500,   23.85,    8.44,   5.63,     0.750,   24.03,    4.19,   5.58
            2,      1.250,   23.72,    7.07,   5.66,      0.625,   59.23,    2.83,   4.53,      2.500,   14.69,   22.85,   9.14,     1.250,   24.61,    6.82,   5.45
            3,      1.750,   24.71,    9.51,   5.43,      0.875,   65.98,    3.56,   4.07,      3.500,   21.41,   21.94,   6.27,     1.750,   24.51,    9.58,   5.48
            4,      2.250,   19.26,   15.68,   6.97,      1.125,   66.46,    4.54,   4.04,      4.500,   24.89,   24.27,   5.39,     2.250,   21.76,   13.88,   6.17
            5,      2.750,   23.74,   15.55,   5.65,      1.375,   63.14,    5.85,   4.25,      5.500,   23.90,   30.89,   5.62,     2.750,   25.14,   14.68,   5.34
