Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
            5,      2.750,   15.41,   23.95,   8.71,      1.375,   35.66,   10.35,   7.53,      5.500,   15.43,   47.83,   8.70,     2.750,   14.30,   25.81,   9.38
            6,      3.250,   15.46,   28.21,   8.68,      1.625,   36.82,   11.85,   7.29,      6.500,   15.51,   56.26,   8.66,     3.250,   11.03,   39.55,  12.17
            7,      3.750,   15.42,   32.65,   8.71,      1.875,   35.14,   14.32,   7.64,      7.500,   15.45,   65.14,   8.68,     3.750,   10.88,   46.25,  12.33
            8,      4.250,   10.79,   52.88,  12.44,      2.125,   38.90,   14.67,   6.90,      8.500,   15.42,   73.99,   8.70,     4.250,   15.78,   36.14,   8.50
            9,      4.750,   15.35,   41.52,   8.74,      2.375,   42.55,   14.98,   6.31,      9.500,   15.46,   82.46,   8.68,     4.750,   15.84,   40.26,   8.48
           10,      5.250,   15.27,   46.16,   8.79,      2.625,   33.35,   21.13,   8.05,     10.500,   15.48,   91.02,   8.67,     5.250,   15.84,   44.50,   8.48
           11,      5.750,   15.16,   50.90,   8.85,      2.875,   42.19,   18.29,   6.36,     11.500,   15.36,  100.49,   8.74,     5.750,   15.89,   48.56,   8.45
           12,      6.250,   14.88,   56.38,   9.02,      3.125,   42.72,   19.64,   6.28,     12.500,   15.26,  109.96,   8.80,     6.250,   13.91,   60.31,   9.65
           13,      6.750,    8.43,  107.45,  15.92,      3.375,   42.66,   21.24,   6.29,     13.500,   15.24,  118.92,   8.81,     6.750,   17.18,   52.72,   7.81
           14,      7.250,    8.38,  116.09,  16.01,      3.625,   42.76,   22.76,   6.28,     14.500,   15.16,  128.39,   8.85,     7.250,   15.96,   60.96,   8.41
           15,      7.750,   14.73,   70.60,   9.11,      3.875,   45.62,   22.80,   5.88,     15.500,   14.88,  139.79,   9.02,     7.750,   16.04,   64.85,   8.37
           16,      8.250,    3.12,  354.54,  42.97,      4.125,   38.76,   28.57,   6.93,     16.500,   15.49,  142.93,   8.66,     8.250,   25.69,   43.10,   5.22
            0,      0.250,   14.29,    2.35,   9.39,      0.125,   42.80,    0.78,   6.27,      0.500,   10.62,    6.32,  12.64,     0.250,   14.98,    2.24,   8.96
            1,      0.750,   10.50,    9.59,  12.79,      0.375,   34.63,    2.91,   7.75,      1.500,   10.60,   18.98,  12.66,     0.750,   12.90,    7.80,  10.40
            2,      1.250,   10.53,   15.93,  12.75,      0.625,   39.58,    4.24,   6.78,      2.500,   15.28,   21.97,   8.79,     1.250,   30.39,    5.52,   4.42
            3,      1.750,   14.34,   16.38,   9.36,      0.875,   41.44,    5.67,   6.48,      3.500,   15.36,   30.58,   8.74,     1.750,   11.69,   20.10,  11.48
            4,      2.250,   10.81,   27.95,  12.42,      1.125,   40.27,    7.50,   6.67,      4.500,   15.46,   39.06,   8.68,     2.250,   15.40,   19.61,   8.72
            5,      2.750,   15.47,   23.85,   8.67,      1.375,   35.66,   10.35,   7.53,      5.500,   15.48,   47.70,   8.67,     2.750,   15.97,   23.11,   8.40
            6,      3.250,   15.56,   28.03,   8.63,      1.625,   35.69,   12.22,   7.52,      6.500,   15.49,   56.32,   8.67,     3.250,   15.69,   27.80,   8.55
            7,      3.750,   13.16,   38.25,  10.20,      1.875,   41.29,   12.19,   6.50,      7.500,   15.48,   65.02,   8.67,     3.750,   15.19,   33.13,   8.84
            8,      4.250,   15.44,   36.95,   8.69,      2.125,   31.03,   18.38,   8.65,      8.500,   15.54,   73.39,   8.63,     4.250,   15.92,   35.84,   8.43
            9,      4.750,   15.28,   41.72,   8.78,      2.375,   39.89,   15.98,   6.73,      9.500,   15.49,   82.30,   8.66,     4.750,   15.84,   40.24,   8.47
           10,      5.250,   10.53,   66.94,  12.75,      2.625,   42.75,   16.48,   6.28,     10.500,   15.35,   91.79,   8.74,     5.250,   15.67,   44.98,   8.57
           11,      5.750,   15.15,   50.94,   8.86,      2.875,   39.73,   19.43,   6.76,     11.500,   12.98,  118.93,  10.34,     5.750,   15.92,   48.49,   8.43
           12,      6.250,   14.59,   57.50,   9.20,      3.125,   38.15,   21.99,   7.04,     12.500,   15.33,  109.46,   8.76,     6.250,   15.94,   52.64,   8.42
           13,      6.750,   13.95,   64.93,   9.62,      3.375,   36.01,   25.16,   7.45,     13.500,   15.27,  118.68,   8.79,     6.750,   16.10,   56.26,   8.34
           14,      7.250,   14.12,   68.92,   9.51,      3.625,   43.17,   22.54,   6.22,     14.500,   14.90,  130.65,   9.01,     7.250,   16.44,   59.18,   8.16
           15,      7.750,   13.91,   74.80,   9.65,      3.875,   51.29,   20.28,   5.23,     15.500,   15.67,  132.78,   8.57,     7.750,    8.59,  121.04,  15.62
           16,      8.250,   11.56,   95.81,  11.61,      4.125,   42.38,   26.13,   6.33,     16.500,    6.48,  341.71,  20.71,     8.250,   17.40,   63.63,   7.71
            0,      0.250,   11.16,    3.01,  12.02,      0.125,   41.67,    0.81,   6.44,      0.500,   14.81,    4.53,   9.06,     0.250,   13.43,    2.50,  10.00
            1,      0.750,   14.89,    6.76,   9.01,      0.375,   38.70,    2.60,   6.94,      1.500,   15.04,   13.38,   8.92,     0.750,   15.63,    6.44,   8.59
            2,      1.250,   15.70,   10.69,   8.55,      0.625,   32.58,    5.15,   8.24,      2.500,   12.85,   26.12,  10.45,     1.250,   13.56,   12.37,   9.90
            3,      1.750,   15.90,   14.77,   8.44,      0.875,   35.11,    6.69,   7.65,      3.500,   11.21,   41.89,  11.97,     1.750,   14.59,   16.10,   9.20
            4,      2.250,   15.91,   18.98,   8.44,      1.125,   31.20,    9.68,   8.60,      4.500,   14.85,   40.68,   9.04,     2.250,   15.86,   19.04,   8.46
            5,      2.750,   15.88,   23.24,   8.45,      1.375,   40.55,    9.10,   6.62,      5.500,   15.98,   46.19,   8.40,     2.750,   16.36,   22.55,   8.20
            6,      3.250,   15.89,   27.44,   8.44,      1.625,   38.74,   11.26,   6.93,      6.500,   15.92,   54.81,   8.43,     3.250,   21.36,   20.42,   6.28
            7,      3.750,   15.88,   31.69,   8.45,      1.875,   39.94,   12.60,   6.72,      7.500,   15.92,   63.23,   8.43,     3.750,   21.40,   23.52,   6.27
            8,      4.250,   14.01,   40.72,   9.58,      2.125,   41.24,   13.83,   6.51,      8.500,   15.95,   71.53,   8.41,     4.250,   21.55,   26.47,   6.23
            9,      4.750,   15.70,   40.61,   8.55,      2.375,   35.84,   17.79,   7.49,      9.500,   15.57,   81.87,   8.62,     4.750,   20.92,   30.47,   6.41
           10,      5.250,   11.09,   63.52,  12.10,      2.625,   42.85,   16.44,   6.26,     10.500,   15.97,   88.24,   8.40,     5.250,   21.56,   32.69,   6.23
           11,      5.750,   15.09,   51.15,   8.90,      2.875,   42.72,   18.06,   6.28,     11.500,   14.86,  103.84,   9.03,     5.750,   21.43,   36.01,   6.26
           12,      6.250,   15.64,   53.63,   8.58,      3.125,   42.05,   19.95,   6.38,     12.500,   16.01,  104.77,   8.38,     6.250,   21.65,   38.75,   6.20
           13,      6.750,   15.32,   59.14,   8.76,      3.375,   39.36,   23.01,   6.82,     13.500,   17.66,  102.58,   7.60,     6.750,   21.64,   41.86,   6.20
           14,      7.250,    8.37,  116.26,  16.04,      3.625,   42.95,   22.65,   6.25,     14.500,   16.10,  120.91,   8.34,     7.250,   21.45,   45.36,   6.26
           15,      7.750,   15.50,   67.10,   8.66,      3.875,   43.20,   24.08,   6.21,     15.500,   14.01,  148.54,   9.58,     7.750,   19.69,   52.84,   6.82
           16,      8.250,   14.68,   75.44,   9.14,      4.125,   46.03,   24.06,   5.83,     16.500,   16.05,  137.97,   8.36,     8.250,   22.79,   48.59,   5.89
            0,      0.250,   11.20,    3.00,  11.98,      0.125,   35.68,    0.94,   7.52,      0.500,   15.84,    4.24,   8.47,     0.250,   11.14,    3.01,  12.05
            1,      0.750,   15.77,    6.38,   8.51,      0.375,   35.40,    2.84,   7.58,      1.500,   15.83,   12.72,   8.48,     0.750,   15.81,    6.37,   8.49
            2,      1.250,   15.80,   10.62,   8.50,      0.625,   28.45,    5.90,   9.43,      2.500,   12.71,   26.40,  10.56,     1.250,   12.31,   13.63,  10.90
            3,      1.750,   12.26,   19.16,  10.95,      0.875,   42.35,    5.55,   6.34,      3.500,   15.86,   29.62,   8.46,     1.750,   15.60,   15.05,   8.60
            4,      2.250,   15.89,   19.00,   8.45,      1.125,   41.33,    7.31,   6.49,      4.500,   15.81,   38.21,   8.49,     2.250,   13.58,   22.23,   9.88
            5,      2.750,   15.92,   23.19,   8.43,      1.375,   42.69,    8.65,   6.29,      5.500,   15.95,   46.28,   8.41,     2.750,   14.50,   25.45,   9.25
            6,      3.250,   15.93,   27.39,   8.43,      1.625,   40.83,   10.68,   6.57,      6.500,   11.84,   73.68,  11.34,     3.250,   21.52,   20.27,   6.24
            7,      3.750,   11.25,   44.76,  11.94,      1.875,   42.57,   11.82,   6.31,      7.500,   15.51,   64.91,   8.66,     3.750,   21.49,   23.42,   6.25
            8,      4.250,   11.42,   49.95,  11.75,      2.125,   40.35,   14.14,   6.65,      8.500,   15.95,   71.51,   8.41,     4.250,   16.85,   33.86,   7.97
            9,      4.750,   20.88,   30.53,   6.43,      2.375,   42.61,   14.96,   6.30,      9.500,   11.29,  112.98,  11.89,     4.750,   21.01,   30.34,   6.39
           10,      5.250,   11.60,   60.73,  11.57,      2.625,   36.84,   19.13,   7.29,     10.500,   16.03,   87.94,   8.38,     5.250,   21.52,   32.74,   6.24
           11,      5.750,   10.98,   70.32,  12.23,      2.875,   42.71,   18.07,   6.29,     11.500,   17.30,   89.21,   7.76,     5.750,   21.89,   35.26,   6.13
           12,      6.250,   14.87,   56.40,   9.02,      3.125,   42.83,   19.58,   6.27,     12.500,   15.07,  111.31,   8.90,     6.250,   21.88,   38.35,   6.14
           13,      6.750,    8.08,  112.13,  16.61,      3.375,   41.49,   21.84,   6.47,     13.500,   15.97,  113.45,   8.40,     6.750,   22.09,   41.02,   6.08
           14,      7.250,   11.94,   81.52,  11.24,      3.625,   45.18,   21.54,   5.94,     14.500,   26.86,   72.46,   5.00,     7.250,   28.76,   33.83,   4.67
           15,      7.750,   19.04,   54.63,   7.05,      3.875,   55.94,   18.59,   4.80,     15.500,   21.54,   96.57,   6.23,     7.750,   24.96,   41.68,   5.38
           16,      8.250,   15.56,   71.16,   8.63,      4.125,   53.33,   20.76,   5.03,     16.500,   20.52,  107.90,   6.54,     8.250,   23.83,   46.48,   5.63
            0,      0.250,   10.58,    3.17,  12.68,      0.125,   36.83,    0.91,   7.29,      0.500,   10.54,    6.37,  12.73,     0.250,   15.12,    2.22,   8.87
            1,      0.750,   15.19,    6.63,   8.84,      0.375,   39.43,    2.55,   6.81,      1.500,   10.55,   19.08,  12.72,     0.750,   15.30,    6.58,   8.77
            2,      1.250,   15.21,   11.03,   8.82,      0.625,   40.95,    4.10,   6.56,      2.500,   13.03,   25.75,  10.30,     1.250,   15.19,   11.04,   8.83
            3,      1.750,   15.38,   15.27,   8.73,      0.875,   40.54,    5.79,   6.62,      3.500,   14.19,   33.11,   9.46,     1.750,   13.82,   17.00,   9.71
            4,      2.250,   15.47,   19.52,   8.67,      1.125,   40.81,    7.40,   6.58,      4.500,   15.56,   38.81,   8.62,     2.250,   15.46,   19.54,   8.68
            5,      2.750,   10.77,   34.27,  12.46,      1.375,   40.88,    9.03,   6.57,      5.500,   15.59,   47.36,   8.61,     2.750,   12.03,   30.69,  11.16
            6,      3.250,   15.40,   28.32,   8.71,      1.625,   42.82,   10.19,   6.27,      6.500,   15.51,   56.25,   8.65,     3.250,   15.80,   27.61,   8.50
            7,      3.750,   13.05,   38.56,  10.28,      1.875,   37.11,   13.56,   7.23,      7.500,   10.79,   93.28,  12.44,     3.750,   15.79,   31.88,   8.50
            8,      4.250,   15.30,   37.27,   8.77,      2.125,   34.98,   16.30,   7.67,      8.500,   15.50,   73.62,   8.66,     4.250,   11.14,   51.22,  12.05
            9,      4.750,   12.88,   49.48,  10.42,      2.375,   41.53,   15.35,   6.46,      9.500,   15.54,   82.08,   8.64,     4.750,   15.73,   40.53,   8.53
           10,      5.250,   15.23,   46.27,   8.81,      2.625,   45.44,   15.51,   5.91,     10.500,   15.35,   91.82,   8.75,     5.250,   15.71,   44.85,   8.54
           11,      5.750,    7.99,   96.64,  16.81,      2.875,   42.77,   18.04,   6.28,     11.500,   10.53,  146.57,  12.75,     5.750,   15.74,   49.04,   8.53
           12,      6.250,   14.50,   57.83,   9.25,      3.125,   31.61,   26.54,   8.49,     12.500,   15.17,  110.62,   8.85,     6.250,   17.18,   48.83,   7.81
           13,      6.750,   13.97,   64.86,   9.61,      3.375,   43.04,   21.05,   6.24,     13.500,   15.45,  117.29,   8.69,     6.750,   16.19,   55.97,   8.29
           14,      7.250,   14.27,   68.19,   9.41,      3.625,   42.77,   22.75,   6.28,     14.500,   11.52,  168.95,  11.65,     7.250,   20.70,   47.00,   6.48
           15,      7.750,    8.83,  117.82,  15.20,      3.875,   38.59,   26.95,   6.96,     15.500,   11.27,  184.52,  11.90,     7.750,   16.03,   64.89,   8.37
           16,      8.250,   10.84,  102.13,  12.38,      4.125,   55.54,   19.94,   4.83,     16.500,   18.64,  118.78,   7.20,     8.250,   20.94,   52.89,   6.41
           17,      8.750,    7.62,  154.17,  17.62,      4.375,   40.66,   28.88,   6.60,     17.500,   14.89,  157.74,   9.01,     8.750,   13.46,   87.27,   9.97
           18,      9.250,    9.01,  137.79,  14.90,      4.625,   43.44,   28.58,   6.18,     18.500,   14.71,  168.84,   9.13,     9.250,   12.47,   99.58,  10.77
           20,     10.250,   13.81,   99.61,   9.72,      5.125,   45.15,   30.47,   5.95,     20.500,   10.29,  267.49,  13.05,    10.250,   20.37,   67.54,   6.59
           22,     11.250,    4.16,  362.83,  32.25,      5.625,   35.17,   42.94,   7.63,     22.500,   14.49,  208.42,   9.26,    11.250,   19.74,   76.47,   6.80
           24,     12.250,   12.35,  133.17,  10.87,      6.125,   32.84,   50.07,   8.17,     24.500,   10.17,  323.29,  13.20,    12.250,   21.03,   78.18,   6.38
           28,     14.250,   10.71,  178.63,  12.54,      7.125,   34.18,   55.95,   7.85,     28.500,   10.71,  357.13,  12.53,    14.250,   14.63,  130.71,   9.17
           32,     16.250,   19.38,  112.55,   6.93,      8.125,   33.19,   65.71,   8.09,     32.500,   18.21,  239.55,   7.37,    16.250,   22.40,   97.38,   5.99
           40,     20.250,   16.35,  166.25,   8.21,     10.125,   34.00,   79.94,   7.89,     40.500,   17.80,  305.36,   7.54,    20.250,   28.74,   94.58,   4.67
           48,     24.250,   25.10,  129.68,   5.35,     12.125,   52.85,   61.58,   5.08,     48.500,   22.11,  294.44,   6.07,    24.250,   10.64,  305.92,  12.62
           56,     28.250,   12.84,  295.21,  10.45,     14.125,   59.37,   63.87,   4.52,     56.500,   30.74,  246.70,   4.37,    28.250,   36.30,  104.46,   3.70
           64,     32.250,   31.78,  136.22,   4.22,     16.125,   64.88,   66.71,   4.14,     64.500,   43.77,  197.79,   3.07,    32.250,   42.48,  101.90,   3.16
           80,     40.250,   48.10,  112.32,   2.79,     20.125,   87.86,   61.48,   3.06,     80.500,   48.92,  220.88,   2.74,    40.250,   55.53,   97.29,   2.42
           96,     48.250,   49.99,  129.55,   2.68,     24.125,   89.06,   72.71,   3.01,     96.500,   56.50,  229.23,   2.38,    48.250,   55.19,  117.35,   2.43
          128,     64.250,   71.39,  120.79,   1.88,     32.125,  139.14,   61.98,   1.93,    128.500,   81.89,  210.61,   1.64,    64.250,   80.91,  106.58,   1.66
          192,     96.250,  110.03,  117.40,   1.22,     48.125,  206.72,   62.49,   1.30,    192.500,  191.62,  134.83,   0.70,    96.250,  139.96,   92.30,   0.96
          256,    128.250,  182.85,   94.14,   0.73,     64.125,  357.94,   48.09,   0.75,    256.500,  279.76,  123.06,   0.48,   128.250,  222.39,   77.40,   0.60
          512,    256.250,  388.02,   88.64,   0.35,    128.125,  785.79,   43.77,   0.34,    512.500,  764.35,   89.99,   0.18,   256.250,  474.98,   72.41,   0.28
         1024,    512.250,  819.27,   83.92,   0.16,    256.125, 1213.08,   56.68,   0.22,   1024.500, 1386.58,   99.17,   0.10,   512.250,  713.88,   96.31,   0.19
          17,      8.750,    7.86,  149.49,  17.08,      4.375,   42.93,   27.36,   6.25,     17.500,   14.72,  159.60,   9.12,     8.750,   21.78,   53.92,   6.16
           18,      9.250,    8.96,  138.53,  14.98,      4.625,   43.42,   28.59,   6.18,     18.500,   14.36,  172.97,   9.35,     9.250,   25.82,   48.09,   5.20
           20,     10.250,   16.22,   84.82,   8.27,      5.125,   51.89,   26.51,   5.17,     20.500,   15.69,  175.33,   8.55,    10.250,   26.25,   52.42,   5.11
           22,     11.250,   19.01,   79.42,   7.06,      5.625,   41.22,   36.63,   6.51,     22.500,   15.63,  193.22,   8.59,    11.250,   15.97,   94.54,   8.40
           24,     12.250,   10.03,  163.96,  13.38,      6.125,   41.29,   39.82,   6.50,     24.500,   12.50,  263.00,  10.73,    12.250,   17.11,   96.09,   7.84
           28,     14.250,   12.07,  158.42,  11.12,      7.125,   38.52,   49.65,   6.97,     28.500,   10.86,  352.21,  12.36,    14.250,   17.44,  109.69,   7.70
           32,     16.250,   14.82,  147.21,   9.06,      8.125,   33.69,   64.75,   7.97,     32.500,   13.92,  313.48,   9.65,    16.250,   19.44,  112.19,   6.90
           40,     20.250,   20.65,  131.64,   6.50,     10.125,   42.23,   64.37,   6.36,     40.500,   17.03,  319.25,   7.88,    20.250,   27.87,   97.52,   4.82
